"SRR1039508","SRR1039509","SRR1039510","SRR1039511","SRR1039512","SRR1039513","SRR1039514","SRR1039515","SRR1039516","SRR1039517","SRR1039518","SRR1039519","SRR1039520","SRR1039521","SRR1039522","SRR1039523"
352.183,304.022,322.295,285.863,436.264,326.383,615.573,400.257,255.937,688.717,541.68,382.052,391.563,438.88,429.41,451.33
194.85,190.305,196.91,205.867,134.54,87.791,255.049,115.237,12.429,53.137,182.644,131.638,143.248,107.595,52.029,238.629
6.899,41.107,5.309,23.688,19.162,15.125,26.433,16.146,13.349,69.084,53.291,15.571,7.852,30.649,7.108,21.396
166.763,96.983,83.423,106.425,186.045,62.304,139.733,75.275,203.22,118.525,169.904,30.589,173.773,100.007,142.863,143.364
269.909,62.66,283.393,84.733,258.681,32.121,78.211,199.732,375.526,99.796,90.928,347.242,271.81,37.367,470.225,63.116
8658.912,2667.874,8377.489,2937.095,8748.758,953,3230.253,8054.729,12891.728,4700.783,3818.176,10032.614,6834.006,1336.417,12695.526,3452.503
291.534,197.977,279.663,141.166,411.888,154.435,369.563,320.221,583.952,654.713,547.702,477.156,261.426,264.799,256.899,186.837
839.176,810.014,990.066,958.025,979.013,622.084,2059.025,973.013,1132.629,1584.121,1212.618,894.773,810.211,992.857,1062.469,1159.574
4,4,3,4,3,1,4,7,1,3,1,0,4,3,2,7
1264.072,1342.557,1279.777,1364.575,1482.006,984.9,2300.247,1258.12,1476.698,1997.959,1881.72,1186.161,1022.69,1435.79,1359.893,1844.985
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,9,1,6,1,4,4,1,0,0,2,7,0,16,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0,0,0,10.802,0,0,41
0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
15,0,0,0,0,2,0,0,4,0,0,4,0,0,10,0
312.344,214.549,346.403,284.177,419.535,153.3,416.668,327.729,389.633,281.632,264.559,299.77,326.068,213.227,399.792,352.498
134.695,89.68,89.801,52.504,105.627,70.013,113.848,125.432,108.151,111.63,118.751,116.309,130.94,113.268,217.942,161.653
392.171,279.224,406.871,363.703,468.051,201.739,580.905,426.522,531.882,516.588,483.571,416.006,407.756,340.179,508.651,502.721
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,3.374,2.679,2.278,0,0,0
441.333,340.536,436.62,364,444.028,232.896,530.078,352.676,636.997,814.767,672.008,466.795,333.017,334.341,457.734,486.673
1554.732,1183.945,1447.587,1291.039,1661.616,748.238,2055.743,1444.67,1549.683,1595.945,1435.27,1207.124,1294.059,1145.825,1774.049,1608.487
0,8,0,5,0,0,4,0,3.794,20.246,25,6,0,0,0,0
5,0,4,2,2,0,0,0,2,0,0,0,2,2,0,0
2370.53,2786.629,2333.808,2755.539,2828.56,2218.272,5157.174,2370.96,3257.427,5075.411,5181.61,2831.014,2082.192,2729.649,2491.737,3832.052
309.589,226.94,317.596,240.19,339.837,174.883,356.525,221.983,365.621,405.508,383.995,323.344,314.379,262.477,417.91,397.202
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102.007,959.095,1034.35,1023.022,1361.718,863.252,1862.56,1217.386,1405.946,1562.952,1455.865,1121.698,1143.397,1252.796,1432.406,1561.384
30,17.458,23,26,7.363,0,80.818,63,55,74,53.064,48,45,17.396,50,61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8653.834,4838.579,7974.92,5392.512,9739.028,4880.142,10648.795,8373.244,13221.505,11792.155,10323.178,9745.021,11041.656,8598.527,13811.439,11858.77
0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
155.171,114,183.983,135.596,172.37,97.899,212.049,153.377,171.338,93.999,181.33,136.148,156.402,114.068,226.175,186.253
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.463,0,0,0,0,0,0,12.527,0,0,12.466,0,0,0,0,13.082
57.492,62,97.697,6.137,50.724,48.096,62.163,114.875,131,183,68.674,85.79,72.979,40.104,153,78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.436,0,0,0,0
302.004,268.502,456.695,310.506,351.264,168.721,363.077,285.908,746.86,781.08,668.149,636.822,240.977,118.069,217.2,210.135
3691.228,2701.181,3639.775,2624.375,5155.434,2884.851,7762.419,5002.676,4699.372,5456.587,4396.503,3644.019,3655.977,4091.715,5530.021,4692.261
151.579,201,282.975,73.647,310.61,101.669,353.632,289.901,269.064,457.721,147.214,268.537,254.924,209.631,413.095,296.016
948,895,1043.878,932.418,1148.031,664.272,1718.493,973.224,1203.404,1596.836,1398.377,965.007,823.023,1072.662,1237.749,1226.446
0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1
1,0,1,0,0,0,0,1,2,4,4,2,0,0,3,1
272,259.814,226.44,231.092,343.901,212.664,409.22,251.011,479.143,532.625,470.134,390.761,247.324,243.334,300,306.999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.528,256.699,300.388,241.676,88.022,44.643,4.304,228.247,79.762,86.312,44.359,22.426,40.532,74.141,130.534,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
289.499,162.351,182.356,271.21,269.999,186.334,249.893,228.284,334.1,389.261,318.667,105.231,273.224,278.569,405.22,396.19
1176.403,1040.267,1109.705,1179.84,1233.395,918.903,2063.739,1094.926,1217.725,1559.684,1393.719,1002.823,1014.721,1264.793,1333.974,1543.722
63,80,16.609,98.907,30.918,10.049,120,43.3,39.731,46,34,15.095,6.238,43.384,53,171.019
47,58.018,35,29,33,30,84,44,56,45,53.001,47,41,42,59.153,48
2384.683,2088.765,2730.498,2622.06,2569.424,1720.745,6018.083,2520.112,2755.409,4298.822,3218.316,2383.238,2180.968,2813.982,2744.645,3586.251
0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,1
290.158,280.2,255.723,314.236,173.5,332.498,566.3,222.644,261.79,465.227,458.791,219.117,115.863,187.848,281.837,355.092
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065.298,1130.665,901.81,1128.587,1197.878,648.185,1593.783,880.651,1578.889,1884.758,1755.542,1149.071,988.451,1068.042,1140.898,1553.674
0,0,1,0,1,0,0,1,0,3,1,1,1,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8.778
364.979,335.418,427.882,377.68,374.904,260,526.398,385.012,481,374.595,386.67,297.416,382.172,329.987,491.61,474.543
62.098,16.001,27.32,15.076,10.717,0,15,5.557,17.312,8,3.95,8,31.176,10,12.427,0
754.13,736.096,810.902,702.442,806.517,424.904,916.631,662.951,702.639,903.668,945.829,644.969,518.446,533.644,755.112,707.895
203.602,118.483,121.561,101.881,70.904,19.94,52.327,58.549,200.768,148.099,152.121,136.73,65.653,33.593,68.464,38.812
228,201.899,219.977,192.359,220.062,127.026,405.382,211,218.184,222.671,236.999,173.686,181.052,236,278.271,244.462
189,160,197.191,145,194,102.017,232.002,151.003,192.292,244,220,177,161,163,222.008,190.881
290.462,206,274.836,185.985,319.858,111.537,345.414,287,326.855,327.001,261.342,268.846,259.443,202.111,312.634,217.613
0,0,243.249,0,0,226.928,105.038,0,0,0,0,142.205,68.151,127.773,164.124,298.147
1698.166,1491.11,1737.595,1686.534,1771.021,1101.408,2957.396,1762.058,1899.776,1986.432,1798.966,1734.385,1435.135,1426.011,1987.349,1823.442
530.765,442.84,574.161,556.078,467.324,290.88,596.322,427.33,575.361,678.402,647.133,529.125,341.029,390.434,509.088,487.532
758.48,645.15,745.665,694.947,723.363,330.317,803.971,539.4,632.959,607.425,538.049,522.232,565.142,562.387,734.04,765.995
333.127,374.656,437.232,408.342,513.58,318.104,732.321,382.979,528.149,617.303,712.198,481.532,299.199,398.521,432.211,362.98
269.007,36.37,322.283,139.067,218.751,0,1.035,197.725,140.867,118.527,72.882,328.799,105.943,123.152,403.969,241.005
273.829,372.775,420.509,372.184,384.365,192.713,485.991,284.152,331.418,383.552,385.614,347.327,367.316,242.072,493.45,459.785
2373.753,2465.101,2338.484,2340.583,2689.338,1678.377,3962.419,2340.193,2691.773,3308.558,2852.608,2260.693,2325.545,2369.834,3218.966,3312.646
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.681,63.839,87.717,57.684,44.862,23.588,37.837,92.076,92.085,23.676,30.001,79.219,118,77.329,80.099,96.996
1608.259,1269.508,1370.245,1334.048,2894.176,1052.946,2760.684,2080.85,2350.737,2256.77,2058.268,1541.59,1243.26,980.993,1703.73,1182.68
6,4,9,9,0,5.868,29.003,0,12,14,3.714,0,15,10.091,3.834,12
2360.083,3113.928,2052.919,3878.742,1859.969,838.91,4148.264,1470.739,789.768,1857.453,2049.428,1022.035,1287.031,1206.076,2034.946,1937.321
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.165,41.257,38.083,35.143,100.542,178.638,138.109,93.576,116.498,178.898,127.898,114.952,192.416,397.281,289.212,475.199
0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
32.033,30,33.764,26,42.049,18,55.339,46.146,32,32,47,23,32.611,31.787,41.094,48.097
7.008,8,9.236,8,11.004,6,25.779,13.074,2,3,3,11,7.417,11.288,15.019,16.038
41.503,13.04,48.181,32.274,47.081,15.435,17.356,49.088,83.509,33.119,54.004,75.143,74.407,23.868,107.735,31.016
304.736,378.546,381.739,433.371,398.66,234.054,779.103,461.77,434.33,497.112,547.166,442.123,462.336,351.134,538.651,451.68
23,54,19,57,39,47,78.066,52,42,74,72,51,33,47,44,37.618
3066.482,2670.313,3634.837,3129.043,3918.013,2145.046,6296.025,4052.756,4100.262,5343.3,4428,3591.05,3162.219,3299.362,4515.033,4705.222
39.557,30.517,32.525,25.75,32.441,14.886,39.111,39.316,16.994,41.494,28.165,14.922,45.825,19.261,52.582,45.856
403.06,308.021,349.002,379,457.895,317.004,908.024,431.094,394.132,729,716.074,479.501,337,443.874,510.084,403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.002,307,291,336.851,169,124.008,285,179.001,208,182.001,177,134.076,201,235.062,312.285,296
3207.32,1715.002,4148.684,1578.884,3833.33,1322.448,3347.472,3675.614,3069.376,2003.749,1919.026,2207.628,2604.22,1497.283,3485.44,2100.66
122,100,141.026,116.001,189,77,153,111,151,172,118.082,103,126.521,100.016,124.134,103
1328.835,1315.498,1409.616,1362.887,1780.216,1379.251,3154.368,1534.202,1849.615,2006.627,1804.82,1348.034,1264.933,1617.985,1741.661,1793.055
2375.567,2210.017,1981.857,2374.551,2535.184,1316.628,3978.938,2788.823,2409.091,7378.213,5745.423,2935.013,1768.664,2060.335,3300.52,2581.244
7523.584,6788.082,7265.44,6929.713,8862.003,5944.794,14864.949,9401.113,9113.819,16899.22,15478.657,8489.483,6214.955,8307.953,9811.233,10563.541
0,0,1,0,0,0,1.719,0,0,0,0,0,0,0,1.525,0
54.502,140.972,36.166,132.779,345.092,29.906,588.396,61.859,36.125,51.058,111.895,116.177,70.339,222.472,95.8,93.182
529.137,333.37,520.702,380.349,330.446,265.18,549.896,338.122,466.526,488.556,413.655,346.291,449.173,469.223,654.866,546.134
2127.945,1545.968,2547.192,1692.351,2255.018,1247.016,3217.298,2316.209,2579.741,2805.49,2364.722,2048.323,2096.063,1690.468,2506.517,2721.356
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675.425,436.284,483.358,450.625,698.658,335.997,619.112,449.301,552.25,864.499,687.64,423.35,553.496,470.864,604.963,550.98
133.049,100,152,121.012,164,60.039,137.112,104,77.488,118.814,124.536,107,127.212,96.772,140.504,160.057
0,0,0,0,77.178,0,41.153,39.341,211.369,140.376,41.677,140.391,30.878,0,134.905,10.873
13.744,18.039,9.265,1.492,0,7.168,0,5.909,4.174,3.734,21.812,0,0,16.767,0,2.967
126,114,114.391,125,162.704,89,162.097,109,135.99,192.051,176.819,107,81.003,95,111.003,139
0,0,0,0,0,1,1.131,0,0,1,1.246,1,0,0,2,0
305.435,352.724,245.74,300.223,276.816,150.602,419.667,220.606,182.241,401.791,475.795,208.08,266.432,225.043,319.906,337.838
46.184,34.03,37.951,48.238,32.093,31.141,10.165,40.79,34.456,91.157,67.162,59.323,36.105,43.129,38.063,55.557
383.237,218.023,437.56,264.394,454.717,205.781,554.642,368.291,325.389,380.858,318.931,364.941,366.602,304.884,451.808,373.905
126,126,113,148,134,73,170.051,94.103,116,111,143,94,110,131,127.004,188
383.918,400.371,411,372.668,533.001,298,853.268,512.928,403.236,503.013,500.478,481.122,312.004,353.993,505.2,488.694
0,19.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235.442,180.881,165.75,179.517,251.63,94.361,262.61,171.432,223.919,271.953,259.108,154.609,155.928,120.626,227.829,205.666
86.641,73.799,76.189,78.982,58.787,52.694,62.565,70.85,99.762,149.406,111.117,87.488,48.833,74.595,94.982,116.145
540.223,356.277,507.355,347,874.66,175.948,841.533,667.92,1204.635,891.535,805.34,638.777,467.946,386.991,555.763,481.967
124.4,72.514,136.533,67.846,142.888,38.287,84.582,148,114.579,92.55,67.521,72.317,63.443,54.327,130.438,84.642
9,5.296,7,5,10.239,10,19,27,10.431,7,4,5,16,7,23,8.654
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,0,0,0,0,0,0,0,0,0,1,1,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
380.851,352.355,333.136,371,428.136,279.075,587.763,401.246,403.95,408.153,478.855,362.892,334.88,323.577,402,416.152
1059.811,1156.831,1457.238,1291.465,1376.57,741.798,2491.862,1458.627,1430.266,1791.792,1392.469,1375.096,1166.135,1434.497,1746.787,1768.17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636.972,554.463,738.821,531.711,763.369,486.884,1349.321,693.786,775.028,996.669,845.091,676.315,589.682,726.702,797.703,892.242
514.088,398,485.795,412.033,636.357,389,943.205,538.28,584.985,825.467,666.463,484.09,407.325,572.909,601.209,723.041
122.052,3.554,226.84,179.278,3.096,165.438,232.35,124.519,188.041,7.369,0,16.416,154.675,132.057,14.021,122.813
297.226,100.797,261.62,134,399.487,84.906,169.921,200.455,322.613,141.902,135.442,149.95,129.237,135.755,245.009,199.427
77,57.689,85,60,0,33,111.74,54.374,64.816,57,63,76,96.485,22.378,110.184,0
418,356.744,411.02,403.368,460,331.041,757.456,433.005,492.404,646,568.272,399,343.001,386,510.1,590
488.49,0,383.393,204.178,225.005,225.754,534.89,295.648,291.062,512.224,347.215,94.932,243.129,288.316,184.904,281.337
3619.179,3013.173,4249.475,3242.161,3759.478,1789.736,4484.807,3401.788,2268.533,2338.09,1886.167,1738.543,2789.85,2579.152,4418.466,3913.059
766.752,750.861,733.272,668.222,652.612,471.196,1281.847,641.138,673.392,725.088,775.089,710.407,454.871,709.208,843.915,868.794
1335.187,1881,539.381,1446.309,906.654,821.936,1943.409,1193.41,535.727,2108.319,1681.115,524.589,944.167,1323.047,694.329,1852.314
922.533,850.298,961.167,930.671,1251.632,732.478,1572.2,1033.613,1431.696,1500.013,1335.766,1017.347,862.8,962.195,1284.406,1298.233
1316,970.293,1238.422,1061.09,1677.773,844.738,1751.116,1200.387,1728.871,1904.455,1689.606,1127.462,1133.083,1083.999,1428.114,1618.699
354.318,405.923,483.985,426.811,511.241,251.429,527.784,427.338,487.806,682.697,513.363,421.053,409.503,308.903,421.266,527.014
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
724.504,617.383,607.532,567.827,922.432,557.202,1178.592,708.521,928.531,945.239,793.339,619.536,633.494,705.651,776.646,1003.582
458.034,357.235,394.692,418.981,479.116,217.145,534.303,376.617,422.099,494.482,554.37,345.8,373.424,386.27,337.494,467.453
332.247,273.576,298.415,330.196,489.007,290.884,516.621,360.732,402.2,393.156,395.333,305.699,328.684,322.776,494.445,438.111
1662.539,1508.876,1313.285,1726.422,1886.17,1473.531,2645.549,1628.723,1727.501,2631.083,2233.962,1538.965,1571.166,1946.712,1886.152,2609.271
130.967,127,104.432,137.694,124.077,80,228.275,92.165,98.133,135.251,145.195,118.316,107.202,136,139.245,148.288
9.135,18.097,7.011,15.112,9.033,15.145,16.034,5,11.063,12.031,22.467,10,11.061,24.25,11.042,17.274
33,0,23,0,54,0,3.916,21,37,47,35,20,52,17,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.184,8.047,2.449,10.932,2.379,14.969,12.239,4.703,12.374,6.44,14.214,7.624,9.589,0,2.449
41.071,0,0,0,28.214,0,0,31.757,0,0,0,0,0,0,0,0
2316.876,2118.623,2456.738,2277.099,2616.615,1692.389,3525.56,2221.208,2638.418,3062.877,3090.826,2262.396,2089.53,2061.499,2817.918,2791.308
430.127,526.719,460.651,437.273,484.086,299.748,593.349,326.974,532.681,745.964,655.026,429.167,372.531,486.099,509.12,501.468
221,200.256,223.152,218,190.619,159.385,362.132,168.96,220.636,255.213,238,230,155.002,185.66,238.566,262.091
624.128,695.066,873.569,769.157,1026.427,568.014,1519.12,1025.046,1022.846,1157.248,766.62,865.969,732.514,823.115,976.628,1085.464
0,17.735,0,95.13,82.557,0,20.649,0,71.917,0,0,49.473,86.794,0,78.733,0
81.877,34.461,204.259,34.737,185.88,130.871,287.995,187.793,280.39,54.153,148.104,205.994,277.345,142.922,285.337,39.52
0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1
183,127.999,165.001,104.999,176,63,190.001,147,213.999,201.001,156,146,139,109.999,189.999,166
5,4,0,4,12,0,8,9,5.772,11,0,0,4,1,3.792,3
1372.957,1315.051,1702.132,1308.185,1389.451,990,2534.672,1463.736,1445.237,1754.212,1686.199,1451.745,1410.666,1480.641,2139.965,2046.597
488,355,496,463,503.188,269.151,800.533,533,572.019,667.001,567,467.068,435.031,446.117,754,600
311.271,317.47,302.891,260.854,289.518,102.828,366.617,284.766,265.385,319.887,304.768,310.498,227.106,119.019,284.298,285.979
587.868,490.167,544.678,571.992,464.527,270.698,802.558,458.283,428.72,393.756,504.927,419.515,472.293,504.16,751.619,620.353
6965.124,6481.301,6159.417,6293.395,7508.696,4260.799,9723.999,6288.656,7919.956,9930.458,9932.519,7386.215,5426.97,5718.576,7429.779,7241.472
17,13,22,21.021,26,13,44,23,23,18,9,16,33,11,33.001,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.73,146.228,126.902,168.893,337.107,252.727,524.553,277.959,398.854,510.915,413.572,268.589,213.746,242.591,302.602,359.513
87,67,76.012,63.113,157,61,161.181,83.238,89,105,88.347,67,34,47,56,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.683,13.296,124.002,64.143,0,16.199,73.601,60.022,81.951,95.326,13.446,38.823,0,55.025,14.241,0
1774.155,1624.507,1847.998,1851.324,2435.507,1516.349,3669.539,2096.13,2586.236,3410.508,3061.016,2216.106,1659.205,1865.819,2218.951,2401.243
539.735,294.847,546.797,291.204,619.703,116.476,429.044,250.364,352.031,503.543,535.736,398.928,403.79,269.683,542.035,519.74
25,55,40,59,8,8,65,18,16,34,37.008,12,19,6,28,6
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,2,4,0,1,2,1,3,0,1,2,2,5,2
185.048,80.577,204.163,86.666,289.907,59.406,168.808,175.516,206.952,272.241,142.418,158.683,179.298,89.642,211.42,140.123
2254.182,2193.926,2031.552,2171.082,2377.326,1335.077,3202.16,1953.617,2294.405,3180.775,3024.626,1880.017,1894.736,2137.759,2428.916,2857.315
1600.212,1498.021,1390.001,1366.304,1642.044,1234.083,3786.28,1350.697,1141.016,1682.001,1563,1352.114,1944.183,2085.107,2255.404,1729.49
677.577,685.047,573.812,661.119,776.565,503.48,1080.588,625.254,690.526,958.217,900.865,664.622,645.416,804.524,900.035,972.935
1282.6,1094.043,1318.839,1252.137,1180.843,801.581,2241.404,1313.439,1305.597,1746,1423.21,1266.103,1070.427,1090.601,1514.18,1425.171
145.773,77.89,154.611,102.466,194.021,99.97,220.911,141.631,152.013,223.635,170.396,137.582,117.169,149.235,158.767,211.617
274.231,257.22,285.816,263.708,362.486,262.54,593.704,366.161,338.975,404.8,393.66,204.2,333.965,363.627,415.827,388.337
10.047,23.935,17,35.335,36,69.366,91.411,33.019,10.73,44.588,48.756,12,44.771,85.576,52,104.67
48.998,22.145,38.325,6.79,22.835,14.499,43.886,20.767,52.77,73.65,15.787,48.859,16.704,21.507,11.936,29.576
5483.107,5473.159,5600.203,5111.745,6712.863,3662.185,8157.45,5030.61,6331.211,7275.853,7200.556,4924.52,4510.852,4856.811,5928.007,6610.63
654.539,598.32,641.694,594.671,707.627,489.286,1022.595,723.043,718.055,826.906,792.054,537.856,531.065,614.285,687.963,748.447
1324.395,1569.113,1175,1584.465,1196.197,1124.36,2488.783,1238.939,1566.945,1931.192,1816.64,1450,1142.202,1660.279,1752.817,2166.339
1175,764.194,1144,923.822,1132.865,533.908,1141.69,870.488,1176.822,812.109,664,1009.765,993.028,861.168,1446.284,1625.594
477.758,423.6,434.159,431.542,489.949,331.917,684.903,418.081,564.277,631.466,582.418,521.403,394.442,428.942,467.536,533.659
1,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,1,2.013,2,1,0,2,2,0,0,2,0,1,1.005,1,2
1,1,0,0,0,1,5,1,0,1,0,0,0,0,1,0
477.417,471.991,466.015,436.496,617.153,295.14,801.071,524.985,500.703,524.985,545.871,410.776,473.479,493.102,512.306,559.425
51.874,99.08,87.684,121.923,184.844,63.299,145.44,171.507,169.095,107.162,158.681,101.307,150.907,79.958,133.563,123.609
868.913,410.965,904.834,492.161,919.33,308.836,881.946,423.918,978.657,668.626,610.834,626.698,629.648,310.571,896.14,579.9
231.765,153.232,267.292,293.079,531.676,146.277,705.052,580.303,542.856,424.93,468.31,464.58,401.28,425.012,821.885,590.232
758.847,412.665,829.118,431.258,1012.744,293.316,1053.23,896.395,786.568,441.923,491.026,598.468,516.358,321.948,839.652,462.66
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443.404,328.858,479.396,404.764,471.588,311.102,713.759,470.72,580.502,535.038,605.772,514.256,456.654,390.672,548.888,438.884
53.799,0,29.28,47,1.089,0,0,0,0,0,0,25.24,0,0,0,28.649
14.75,0,29,0,0,17,36,21,0,0,13,0,21,0,0,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.119,0
1216.902,1098.34,1187.571,1110.51,1314.543,832.571,1953.148,1130.064,1301.398,1546.069,1538.798,1174.805,1078.837,1204.168,1278.319,1561.417
188.485,153,178.565,159,235.196,105,246.333,175.136,247.002,237,215.034,161,164.455,129,228,198
531.745,456.625,489.894,596.691,490.201,273.087,743.156,431.107,498.964,613.429,591.794,451.984,402.778,354.244,566.115,519.29
321.567,436.095,326.732,451,378.431,333.001,717.101,380.009,508,822.076,707.23,409.141,276.801,505,405.347,609.003
10,5,5,6,3,1,1,3,0,3,2,1,6,3,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,156.094,165.955,138.963,120.107,68.945,218.922,133.025,193.238,260.224,247.278,132.681,146.628,130.885,145.048,149.678
185.857,157.156,409.751,260.332,447.321,124.098,858.878,674.704,350.21,597.725,518.927,653.716,209.062,268.062,452.417,455.599
528,422.017,495,417.634,476,164,586.882,344.073,624.717,466,419,491,403,264,561.907,390
8966.892,16703.103,6607.774,16719.145,11244.845,24737.565,38047.813,10007.649,7531.444,25448.52,23962.096,8965.547,9743.601,33818.325,9739.684,41326.368
